"Image","Description"
"Outdoor/outdoor_9_6.jpg","A skatepark. The skatepark is a sandy colour. A boy with a multi-coloured shirt on is closest to the camera while others look on in the distance. Trees in the background."
"Indoor/indoor_15_6.jpg","A busy cafeteria. Lots of children feature in the image with a few teachers here and there. On the right side, you can see a canteen and a few of the canteen workers. "
"Indoor/indoor_10_6.jpg","A basketball game. The basketball court is yellow and brown and the screen above the players is red-toned. There are a few players in the centre. The game has not begun."
"Outdoor/outdoor_1_6.jpg","A beach image. Very clear waters on the left side of the image that meld into the sandy shores. Two rocks in the distance. Two palm trees also."
"Indoor/indoor_9_6.jpg","An ice rink.  A few families are seen skating on the ice. It appears to be snowing outside. The building is white with wooden beams at the top."
"Outdoor/outdoor_6_6.jpg","An image of a road with a large bridge in the distance. Both are grey in colour and the trees beneath the large bridge are a brown/copper colour. Sun shines through from the right side."
"Outdoor/outdoor_14_6.jpg","A koi fish pond with a rook pool in the distance. Lots of orange and white kois swim at the forefront of the image. Lush greenery in the back of it."
"Indoor/indoor_2_6.jpg","A barn with lots of hay. There is hay in the roof and a glimmer of light coming in from said roof. Lots of wood in the image. Hay litters the floor of the barn."
"Outdoor/outdoor_13_6.jpg","A construction site. The construction materials are red. A large crane in the distance is blue. The house that is being constructed is being made of white brick."
"Indoor/indoor_1_6.jpg","A spa swimming pool. There are three large and decorative plants in the distance. Pillers line either side of the pool along with brown lounge chairs. The spa has a glass roof."
"Indoor/indoor_3_6.jpg","A library or a bookstore. Countless books line bookshelves. There are a few tables in the image where people are gathered. The image is green toned."
"Indoor/indoor_12_6.jpg","a luxurious private hospital room. there are multiple lamps and a chair in the corner for visitors. The drapes are green and open"
"Outdoor/outdoor_5_6.jpg","the wonder wheel is centered against a bright blue sky. no clouds are visible. children walk through the tunnel u"
"Indoor/indoor_1_6.jpg","a large empty indoor swimming pool. the water is clear and there are no people in sight.\n"
"Indoor/indoor_2_6.jpg","the interior of an old barn. there are two ladders are the end of the room to access the higher level. hay is being s"
"Indoor/indoor_7_6.jpg","flowers on display for sale at a nursery. a person stands the end of the aisle, possibly stocking the shelf"
"Outdoor/outdoor_7_6.jpg","a lush green forest. there is a mossy wooden path leading deeper into the trees. it is peaceful"
"Indoor/indoor_3_6.jpg","the second level of a library. the image shows the empty lower level. there are people studying"
"Outdoor/outdoor_6_6.jpg","an empty road veers right under a bridge. the bridge facilitates travel for cars. the "
"Outdoor/outdoor_3_6.jpg","people picnic on the hillside on a sunny day. behind them are colourful apartments and houses. there are no clouds in the sky"
"Indoor/indoor_10_6.jpg","the inside of a basketball stadium. the seating is relatively packed. the games hus not begun yet. the players meet in "
"Indoor/indoor_8_6.jpg","the inside of a shopping centre. the camera looks down from the top level. a small amount of people wander on the floors"
"Indoor/indoor_11_6.jpg","a tiki bar. stools face the bar. there are tables behind them. the backbar has lots of "
"Indoor/indoor_4_6.jpg","an airport waiting area. people queue are the gate. some people sit in the seating area, ifor the queue to ease"
"Indoor/indoor_9_6.jpg","families skate on an indoor ice rink. wooden beams line the roof. it is snowing outside"
"Outdoor/outdoor_9_6.jpg","an outdoor skate park. an adolescent on a skateboard grinds the course. more children watch them from the side of the course"
"Outdoor/outdoor_15_6.jpg","people ski and snowboard down a slope. the sun is out and the course is packed hard. in the background, pe"
"Outdoor/outdoor_12_6.jpg","two archways frame a lush landscape in the background. the archways are part of a grave s"
"Outdoor/outdoor_1_6.jpg","a pristine beach. the water is a light, clear blue and the sand is golden. two palm trees hang over the water"
"Indoor/indoor_14_6.jpg","a modern styled public bathroom. grey granite is accented with a golden yellow. a white urinal can be seen in the background"
"Indoor/indoor_6_6.jpg","an empty school hallway. blue lockers line the walls. at the end are large blue doors with exits signs guiding towards it"
"Outdoor/outdoor_13_6.jpg","a construction site. a white brick building is being built. red scaffolding encases it. on the right is a blue crane"
"Outdoor/outdoor_2_6.jpg","a classic farm landscape. red barns and two silos sit in front of large trees. in the forground, the pro"
"Outdoor/outdoor_14_6.jpg","a koi pond. large goldfish circle below a small waterfall. rocks build towards the left and join with a man made structure"
"Outdoor/outdoor_4_6.jpg","a rural train station. people wait upon it for the train to arrive. there are two platforms facing each other with two tracks"
"Outdoor/outdoor_10_6.jpg","a football game. the stadium is half full. the game is taking place at night and the roof is open the the night sky"
"Indoor/indoor_5_6.jpg","the inside of a gaming centre. ticket games fill the room. the colours are bright and fun"
"Indoor/indoor_13_6.jpg","two scentists in full PPE run tests. one scientist uses a microscope to inspect a dish. lots of tubes co"
"Indoor/indoor_15_6.jpg","lunch time in a middle school cafeteria. children sit at round tables and talk and eat. some children use computers in the labs to the side of the room"
"Outdoor/outdoor_8_6.jpg","a city street. sskyscrapers line the side of the street, reaching for the sky. most cars active on the road are taxis"
"Outdoor/outdoor_9_7.jpg","A skate park with concrete curves, it is surrounded by tall trees and has some lampposts interspersed "
"Indoor/indoor_3_7.jpg","This is a library. There is an info desk to the left and bookshelves lining the walls. Some people appear to be working on tables to the right."
"Indoor/indoor_10_7.jpg","This is a basketball game. There is a giant overhead screen with four sides hanging from the ceiling showing close-ups of the game below. There are two teams, one with white jersey and another with blue."
"Indoor/indoor_12_7.jpg","This is a hospital room. It is currently unoccupied, the bed is made, and there is a floor-to-ceiling window on one side. There is seating for visitors as well."
"Indoor/indoor_2_7.jpg","This is the interior of a barn whose floor is covered in hay. The wood seems to be nailed together but not very tightly, and sunlight is entering through the cracks."
"Indoor/indoor_1_7.jpg","This is a large indoor swimming pool with 6 lanes. There is a ladder on the right and an arched ceiling. The pool is empty."
"Outdoor/outdoor_11_7.jpg","This is a cemetery crowded with gravestones. A narrow path clears the way between rows of tombs. There are some round-topped graves, others that are more pillar-like."
"Outdoor/outdoor_14_7.jpg","This is a lake or swamp with green shoots rising up near the shore. There is water in the foreground, trees in the background, and blue skies above."
"Outdoor/outdoor_6_7.jpg","This is the Golden Gate Bridge which goes from San Francisco to Marin. Underneath is the Bay which leads out to the Pacific Ocean. The skies are blue and the bridge is red."
"Indoor/indoor_15_7.jpg","This is an elementary school cafeteria. There are many large round tables and stools around them for kids to sit on. Many kids are crowding the area, some eating and others talking or playing around."
"Outdoor/outdoor_4_7.jpg","This is a subway station; a blue and yellow train is currently entering. There are two platforms with train tracks between. Not many people seem to be around the station. There is an overhead bridge to move from platform to platform."
"Outdoor/outdoor_13_7.jpg","This is a construction site. There seem to be four complete buildings in the background. In the foreground, another building is under construction. Many large cranes are working to accomplish the task."
"Indoor/indoor_6_7.jpg","This is an empty school hallway; there are green lockers and there is a yellow sign about slipping and falling on the shiny floor."
"Outdoor/outdoor_12_7.jpg","This is the Great Wall of China in Beijing. It stretches out for miles across the mountain; it seems to be made of grey bricks. There are occasional rounded archways, one of them very close to the foreground."
"Outdoor/outdoor_2_7.jpg","This is a red barn which seems to be a farmhouse. Green grass stretches into a large yard, and a tree is to the right."
"Indoor/indoor_4_7.jpg","This is an airport terminal. Some people are sitting down and waiting for their flights on the left, others are walking through the airport on the right."
"Indoor/indoor_9_7.jpg","This is an ice-skating rink. It seems that someone has fallen down in the middle but others are still skating. there is a high ceiling and bright white lighting."
"Outdoor/outdoor_8_7.jpg","This is a city center. The picture is centered on a road that leads to a tower, and vehicles are parked on either side."
"Outdoor/outdoor_15_7.jpg","This is a ski slope, and 11 people are skiing down it right now. It is very snowy and there are tall pine trees in the background, but there is an otherwise unimpeded path to ski down."
"Indoor/indoor_13_7.jpg","There are four scientists, each wearing white lab coats, blue gloves, and lab goggles. The two in the foreground are examining oranges, though I am not sure to what effect. More oranges rest in the back."
"Indoor/indoor_7_7.jpg","This is a greenhouse packed with green plants on tables. It has a clear ceiling so light can filter through."
"Outdoor/outdoor_1_7.jpg","This is a beach; the sand is smooth and no rocks are seen. The sun seems to be setting and the water is a clear blue."
"Outdoor/outdoor_5_7.jpg","This is a theme park: Pacific Park. A giant ferris wheel with red and yellow cars is in the middle of the photo. There is a roller-coaster in the foreground."
"Indoor/indoor_5_7.jpg","This is an arcade with many types of games. There is a basketball shooting game and also Space Invaders."
"Outdoor/outdoor_10_7.jpg","This is a soccer arena; it is packed with people and there are some players on the field."
"Outdoor/outdoor_3_7.jpg","This looks like a university or a park. There are many people on some green grass, which is surrounded by trees. A big building spans the background."
"Outdoor/outdoor_7_7.jpg","This is a forest with a trail leading through it. Tall trees are on either side; most trees' leaves are not visible in the picture."
"Indoor/indoor_11_7.jpg","This is a bar. There are three TVs on and lots of alcohol on display behind the bar. All the stools are empty and there is nobody behind the bar either."
"Indoor/indoor_8_7.jpg","This is a shopping mall; in the photo we can see three levels. We can see some shoppers below the floor that the picture was taken on."
"Indoor/indoor_14_7.jpg","This is a rather white bathroom; stalls are on the right and sinks with soap are on the left. Straight ahead are towels and a trashcan."
"Outdoor/outdoor_3_7.jpg","A lot of people in a park on a cleary beautiful day. There is a large beautiful building in the background."
"Outdoor/outdoor_15_7.jpg","Skiers skiing don an alpine mountain, there are six people skiing in the picture with trees on either side of the ski trail."
"Indoor/indoor_1_7.jpg","A large olympic sized swimming pool in a large empty area, really bright lighting and flags draped across the pool\n"
"Indoor/indoor_13_7.jpg","Four scientists or students in lab coats looking closely at oranges while wearing gloves and glasses. The lab looks sterile and there are plants in the ackg"
"Outdoor/outdoor_7_7.jpg","A hiking trail in the woods. Sun is rising and shining through the trees creating a beautiful pristine light."
"Outdoor/outdoor_8_7.jpg","Empty city streets with massive skyscrapers in all sides. A claustrophobic feeling of being boxed in comes from studying this photo."
"Indoor/indoor_14_7.jpg","An empty, clean bathroom in a setting such as a school or somewhere that needs so many stalls. "
"Outdoor/outdoor_1_7.jpg","A sunset that shines over the crashing waves/ Palm trees in the background to the left add a sense of reality to this photo and the sun is inviting and warm\n\n"
"Outdoor/outdoor_4_7.jpg","A train station that is empty, lonely ith maybe one passenger waiting to board. The train is blue, white, and yellow."
"Outdoor/outdoor_9_7.jpg","A nearly empty skate park on a beautiful summer day. There are a few people in the background making use of it."
"Outdoor/outdoor_2_7.jpg","A blissful old barn in the wide open countryside. There is a tree in the foreground and another that has been cut."
"Outdoor/outdoor_12_7.jpg","The great wall of china following a treacherous path with many people walking along the path/\n"
"Indoor/indoor_10_7.jpg","A completely crowded basketball stadium, there is a bright glare in the photo from so much brightness.\n\n"
"Indoor/indoor_7_7.jpg","A nursery with many plants growing in the greenhouse the environment looks clean and safe for the growth of the plants\n"
"Outdoor/outdoor_10_7.jpg","A packed soccer stadium with the blur of bright lights shining down as the players play.\n"
"Indoor/indoor_9_7.jpg","A skating rink with multiple groups of people enjoying the ice with their friends and family.\n"
"Indoor/indoor_6_7.jpg","A freshly cleaned school hallway. there is a 'wet floor' sign on the right side and ugly green lockersd to the left.\n"
"Indoor/indoor_4_7.jpg","A busy airposrt with people either waiting or rushing to get to their flights. There are a lot of people here and it gives me anxiety due to covid."
"Outdoor/outdoor_6_7.jpg","The Golden Gate Bridge is the subject of this photo with waves in the foreground and san fransisco in the background"
"Outdoor/outdoor_5_7.jpg","A busy carnival ith roller coaster in foreground and a ferris wheel in the background,\n"
"Indoor/indoor_5_7.jpg","A retro arcade with neon lights every where. There is a space invaders game, a ticket game, basketball game and a game of 'cornhole' I "
"Indoor/indoor_11_7.jpg","An empty, lonely bar, waiting for patrons to file in after a hard day's work."
"Indoor/indoor_8_7.jpg","Multiple stories in a shopping mall, the photo shows each level and all the families in the shot are unaware, just shopping\\\n"
"Outdoor/outdoor_11_7.jpg","A crowded old cemetary with many trees in the background. There are innumerable gravestones in a very small area.\n"
"Indoor/indoor_2_7.jpg","An old barn with dilapidated wood in the background and hay in the foreground. There is light shining through the old wooden boards\n"
"Outdoor/outdoor_14_7.jpg","A pond in a wetlands sort of area, maybe a swamp. Reeds and trees in the background, water in the fore."
"Outdoor/outdoor_13_7.jpg","Construction on skyscrapers taking place. There are four large building being build in the back and one smaller one in the front.\n"
"Indoor/indoor_3_7.jpg","A library with blurry person in the middle of the shot. The library looksvery white and bright, giving it a sterile vibe."
"Indoor/indoor_15_7.jpg","A packed classroom with young children eating lunch together. There is a large number of children and only a few adults in the back.\n"
"Indoor/indoor_12_7.jpg","An empty hospital room waiting for the next patient to come in and use it to heal."
"Indoor/indoor_8_7.jpg","a shopping mall with several levels, well lit and filled with shoppers. there are stores lining the hallway. people are interacting with each other and with the store displays. the mall is clean and the floors are shiny"
"Outdoor/outdoor_8_7.jpg","a street scene, looking down a road which is bordered on all sides by tall buildings. cars line the roas in both sides. in the distance, a person crosses the street"
"Indoor/indoor_10_7.jpg","A basketball game. Players are on the court and in the midst of a play. The stands are completely packed with guests. There is a hazy, foggy quality to the crowd. Four television screens hang above the court displaying the game"
"Outdoor/outdoor_12_7.jpg","The great wall of china stretches out into the distance across a hilly terrain. We are looking through an archway. There is a man in a coat in the archway. The sky is blue grey"
"Indoor/indoor_9_7.jpg","An ice rink with casual skaters. There are several different people in varying stages of skating and interacting. Someone has fallen."
"Indoor/indoor_1_7.jpg","A swimming pool with a high, arched wooden ceiling. the pool is almost completely empty, two bathers lounge on the right side of the pool. The water is clear and still"
"Indoor/indoor_4_7.jpg","An airport lounge looking at gate 47. Some people are seated, waiting for their plane to be called. Other people walk down the hallway. "
"Indoor/indoor_7_7.jpg","A greenhouse with tables full of plants. the walls are transparent but cloudy. the plants are verdant and lush. there is equipment on the floor"
"Outdoor/outdoor_11_7.jpg","An old graveyard with many closely-set gravestones of various ages. Trees and greenery abound. A stone walkway cuts directly through the rows of graves"
"Outdoor/outdoor_4_7.jpg","An open-air train station. A train is just pulling in or just departing. A few people walk in the distance. The sky is cloudy"
"Outdoor/outdoor_3_7.jpg","A lawn in probably France. A stately building stands in the distance. On the lawn, people lounge and play in the sun. Trees line the lawn."
"Outdoor/outdoor_13_7.jpg","A building site with a series of concrete skyscrapers in various stages of completion. Construction equipment dots the site, including several cranes"
"Outdoor/outdoor_14_7.jpg","A marshy wetland. A brownish pond is in the foreground, bounded to the left and far shore by rushes. Scrubby trees or bushes are in the background. The sky is blue with patchy clouds"
"Outdoor/outdoor_1_7.jpg","A beach scene at sunrise or sunset. The water is bright blue, the sand is very light. In the distance, palm trees are visible against the sky"
"Indoor/indoor_15_7.jpg","Children at lunch in a school setting. The many children are seated together at large circular tables with stools. Some children are interacting with others, some are simply eating."
"Indoor/indoor_2_7.jpg","An old wooden barn, viewed from inside, looking directly at the large double door. Sunlight streams in through the cracks between the wooden boards. The floor is covered in heaped hay"
"Outdoor/outdoor_5_7.jpg","An amusement park called Pacific Park, looking towards the ferris wheel. in the foreground, a roller coaster partially loaded with guests speeds by. The sky is blue and unclouded."
"Indoor/indoor_3_7.jpg","A library, looking towards an information desk. IN the background, shelves are loaded with books. patrons sit at tables and peruse the shelves. One is approaching the desk"
"Outdoor/outdoor_10_7.jpg","A soccer pitch, with players in action on the field. The stands are packer with spectators. Lights flash throughout the stands."
"Indoor/indoor_5_7.jpg","An empty arcade, darkly lit by the neon lights of the games. There are no patrons visibile, only the games awaiting players."
"Outdoor/outdoor_15_7.jpg","A ski slope in winter. The ground is covered in snow that has been marked by passing skis. The slope is bordered by fir trees. Several skiers and snowboarders are descending the slope"
"Outdoor/outdoor_7_7.jpg","A dirt path cuts through an old patch of woods. The large, old trees are surrounded by bright green moss or closely growing plants. Sun streams through the trees"
"Indoor/indoor_11_7.jpg","An empty bar, the shelves behind the bar lined with alcohol and cups. Empty stools sit in front of the bar. On the television screens behind the bar, sports."
"Outdoor/outdoor_6_7.jpg","The Golden Gate Bridge, a famous San Francisco landmark-- a huge red suspension bridge stretches across the frame. Water and shore in the foreground. Hill and houses and trees in the distance behind the bridge."
"Outdoor/outdoor_2_7.jpg","A pastoral scene, a red barn in the left half of the frame. Rolling fields stretch out into the distance. A large tree grows to the right. more trees dot the landscape further away"
"Indoor/indoor_12_7.jpg","A hospital bed in a very clean, fancy looking room. A large window looks out over the campus of the hospital. The bed is a standard hospital bed with a neat beige cover. No hospital equipment visible"
"Indoor/indoor_6_7.jpg","A school hallway, empty of students. Green lockers line the halls, with pictures hung above. A yellow placard warns of slipping hazards on the floor."
"Outdoor/outdoor_9_7.jpg","A skate park, concrete forms built into the ground to encourage riding a skateboard, bike, etc. People are visible in the distance but don't seem to be using the park. Trees in the background"
"Indoor/indoor_13_7.jpg","Scientists staring gravely at oranges. They are wearing blue gloves, lab coats, and safety glasses to stare at the oranges (the juice is dangerous??). Scientific equipment lines the far wall. Everybody has microscopes and such. What do they SEE?"
"Indoor/indoor_14_7.jpg","A clean, empty public washroom. Stalls for toilets on the left, sinks, soap, and mirrors to the right. Garbage can in front. Everything is white, chrome, or beige. "
"Indoor/indoor_12_7.jpg","hospital room, white bed, good view wood wall, very sterile, wooden flooring, rather empty the lighting is good day and night"
"Indoor/indoor_13_7.jpg","people are observing oranges, testing and looks like an experiment, very sterile environment testing vitamin c perhaps"
"Outdoor/outdoor_2_7.jpg","a barn in a field, lushious and green, very sereen, would feel at home here, peaceful blue skies, nature and quiet"
"Outdoor/outdoor_11_7.jpg","supernatural and dark, a somewhat peaceful graveyard, weathered looking stones and metal railings to the right. rather overgrown so the inhabitants most likely forgotten"
"Outdoor/outdoor_7_7.jpg","serene woodland, a path leading into dense forest, looks peaceful yet devoid of nature, somewhat barren of plant life yet chocca with trr"
"Indoor/indoor_3_7.jpg","a sterile looking library, very white and somewhat unappealing to me, i prefer a more antiquey looking library. only a few people using it"
"Indoor/indoor_9_7.jpg","people skating in an ice rink, at least one has fallen to the ground, while slightly scuffed the ice looks new as its not at all dirty"
"Outdoor/outdoor_3_7.jpg","a warm summers day, pretty looking buiklding in the distance, old and somewhat cold also. plenty of people enjoying the sun and or playing out. picnic in the park, very g"
"Outdoor/outdoor_8_7.jpg","looks like a new york street, very ominous how empty it is, very imposing buildings blocking natural light making the street dim and overcast"
"Outdoor/outdoor_9_7.jpg","looks like a skate park thats either new or the grafitti got painted over, barely any users out and not really any scuffing on the ground, only a few people in the corner"
"Indoor/indoor_14_7.jpg","very dirty grouting on the floor tiles, very orderly toilets in a public restroom, bright and mostly clean, one hand towel dispenser and a binm"
"Outdoor/outdoor_10_7.jpg","a very full up stadium, football match is underwat, its night time and looks cold from the misting, potentially even raining out. lots of people in the crowd"
"Outdoor/outdoor_15_7.jpg","skiing down hill, very cold with trees up both sides, all frosted over so snow fall is recent, same as the slopes. a fair few people using them ones off track"
"Indoor/indoor_1_7.jpg","a swimming pool with a wooden arched roof  7 or 8 lanes, and some penants. a few picnic tables and before opening time as the water is still and unrippl"
"Outdoor/outdoor_13_7.jpg","a construction site, many cranes very close together, very baren and almost looks abandoned by the lack of people on the site, could be an off day, blue skies and large buildings"
"Outdoor/outdoor_12_7.jpg","old yet new archway, perhaps a a newly repaired section of the great wall of china, lots of tourists are waljking and atr least one is sat down"
"Outdoor/outdoor_1_7.jpg","beauty in a picture, a glorious sunset or sunrise, trees just off in the distance, the waves are crashing onto the sand and the water is pristinely blue"
"Indoor/indoor_4_7.jpg","an airport gate that has only just opened or the flight is somewhat empty, not many people in the seats, shiny floors and the gate seems emp"
"Outdoor/outdoor_6_7.jpg","golden gate bridge, beautiful seen, water still looks ferocious underneath, nice day with blue skies, barely any clouds, sunny out, rocky sea"
"Outdoor/outdoor_14_7.jpg","marshes, serene yet dangerous, murky water and no visible wildlife, water is very still. could be sleeping crocs, trees almost too still also. poluted"
"Indoor/indoor_6_7.jpg","high school corridor, clean and empty, either during a class or school is out as no people, green lockers, nice and new and not marked, stickered or graf"
"Indoor/indoor_7_7.jpg","large greenhouse, perhaps commercial, very sterile and professional, cable hanging down and a hazardous canister left in the isle where someone could trip along with tarps also"
"Outdoor/outdoor_5_7.jpg","feris wheel and roller coaster, not many takers for the roller coaster, many empty seats, garishly yellow, ferris wheel seems imposing, busy on the ground"
"Indoor/indoor_10_7.jpg","i think is a basketball match, very busy so pre-pandemic. lots of fans midway through match. shiny floor, must be thousands of fans watching"
"Indoor/indoor_11_7.jpg","an empty bar, pre or post opening, no people in sight, lots of bottle and glasses, lots of empty stools, doesnt look comfortable "
"Outdoor/outdoor_4_7.jpg","train station. old rickety looking overpass bridge, blue diesel train, needs modernising and rennovating. no people really so not a rush hour"
"Indoor/indoor_2_7.jpg","inside a barn, damaged and decrepid doors, lots of hay over the floor and by the left sidem possibly toppled over due to lack of maintenance"
"Indoor/indoor_8_7.jpg","a very not busy shopping centre, not many people wandering around, could be closing time as dim natural lighting from the skylight. no masks so pre pandemio"
"Indoor/indoor_5_7.jpg","empty arcade, lots of machines and looks sad as no kids to play, they look lony yet inviting with their bright lights, probably very noisy"
"Indoor/indoor_15_7.jpg","school lunch hour in the caffeteria, kids dont look overly happy with their lunch, espcially the kid at the front facing the camera, looks like he'd ratyher be eating something else"
"Outdoor/outdoor_3_7.jpg","people sitting on the grass on a sunny day in front of a government building, there are tall trees on both sides\n"
"Outdoor/outdoor_7_7.jpg","a trail in the forest on a sunny day, no people are around, and the grass is bright green many skinny trees"
"Indoor/indoor_10_7.jpg","basketball game in a court, chicago bulls vs another team, the stadium is packed and it is very bright"
"Outdoor/outdoor_1_7.jpg","big body of water, maybe an ocean or a lake, with a beach and trees on the left side, sunny day maybe sun set"
"Indoor/indoor_1_7.jpg","indoor pool at a community centre, it is empty, the celling is wooden and rounded"
"Indoor/indoor_15_7.jpg","cafetiera at an elemantary school. Many kids sitting at round tables eating lunch. One kid is eatting ice cream"
"Outdoor/outdoor_13_7.jpg","construction, buliding apartments. lots of tall metal items which move all the large pieces around it is a sunny and cloudless day"
"Outdoor/outdoor_6_7.jpg","the golden gate bridge in calafornia. The day is sunny and a few clouds, the photo was taken from the ground"
"Indoor/indoor_5_7.jpg","empty arcade, all the lights are on, there is powerball tickets, basketball, bean bag toss and a spongebob game"
"Indoor/indoor_8_7.jpg","photo from the third floor of a mall looking down, and you can see both floors below, people walking around, but it is not busy"
"Outdoor/outdoor_10_7.jpg","offical soccer game in a big stadium, lots of fans watching. the stadium opens up and the sky is visible, it is night time"
"Indoor/indoor_12_7.jpg","fancy hospital bed in a building up high. the window is open and its a sunny day and you can see the tops of other buildings, the room is very clean"
"Indoor/indoor_11_7.jpg","bar, no one in it, it is clean and stocked, baseball is playing on the television, seats are black"
"Indoor/indoor_2_7.jpg","picture from the inside of a barn looking at the barn doors, but they are closed, lots of hay in front of the barn doors"
"Outdoor/outdoor_4_7.jpg","train station, train moving, train station is mostly empty, it is a nice day with lots of clouds"
"Indoor/indoor_4_7.jpg","airport waiting area, it is a cloudy day outside, some people are sitting, others are walking, not very busy"
"Indoor/indoor_14_7.jpg","bathroom, no one in it, very clean and bright, doors are white, sinks are white, public bathroom"
"Indoor/indoor_6_7.jpg","hallway in a school, which is empty and the lockers are green and there is a wet floor sign on the floor and it is day tiem"
"Outdoor/outdoor_9_7.jpg","skateboard park on a very sunny day, grass is dark gree, there are buildings on the right side, and some people in the back"
"Outdoor/outdoor_14_7.jpg","body of water with lots of trees, and the sky is baby blue, the water reflects the sky, no one in sight"
"Indoor/indoor_9_7.jpg","skating rink, children and adults skating, one child is on the ground, no one is wearing helmets"
"Outdoor/outdoor_12_7.jpg","brick archway which you can see a mountain behind, which appears to have the great wall of china, an indicidual is standing"
"Outdoor/outdoor_11_7.jpg","old graveyard all the tombstones are very close together and there is a brick walkway trees in the background"
"Outdoor/outdoor_15_7.jpg","people skiing and snowboarding on a mountain, with trees on both sides which are covered in snow"
"Indoor/indoor_3_7.jpg","inside of a library, individuals walking around and some sitting, it is a bright day outside"
"Outdoor/outdoor_5_7.jpg","carnival on a bright and cloudless day, there is the farris wheel and another rollercoaster, it is called pacific park"
"Indoor/indoor_13_7.jpg","science lab with four scientists wearing goggles, a lab coat and gloves holding oranges 3 men one woman"
"Outdoor/outdoor_2_7.jpg","red farm on a sunny day with trees and an empty field, no animals or humans in sight"
"Outdoor/outdoor_8_7.jpg","streets of a big city, buildings on both sides and in front, parked cars on both sides, it is a cloudy day"
"Indoor/indoor_7_7.jpg","inside of a green house, many plants growing, tables on both sides and a walkway in the middle with items on the floor"
"Outdoor/outdoor_2_8.jpg","A barn with the sun setting, trees in the background fully grown. The barn is big with all doors and windows closed and the colour is red."
"Indoor/indoor_5_8.jpg","An arcade filled with arcade machines, theres a basketball game, skee ball games and two fishing games.\n"
"Outdoor/outdoor_1_8.jpg","On the beach with the waves going slowly onto the beach. Palm trees can be seen on the background\n"
"Outdoor/outdoor_11_8.jpg","A cemetery, looks to be filled with soldiers as there are american flags hung over them. There is a wooden structure with a bell on it"
"Indoor/indoor_1_8.jpg","Inside of an indoor pool, this seems to be a mansion with walls and floors being all white. Many windows across this room "
"Outdoor/outdoor_5_8.jpg","A carnival with lots of rides in the background ranging from roller coasters to Ferris wheels.  There are a lot of people attending this carnival"
"Indoor/indoor_10_8.jpg","A basketball game, seems to be a college basketball game with the building being filled almost to full capacity. "
"Outdoor/outdoor_15_8.jpg","a snow mountain with people skiing and snowboarding. they are all wearing winter clothes with many colours ranging from blue to pink"
"Outdoor/outdoor_13_8.jpg","a construction site looking to build a wide building with already completed buildings in the background being very tall"
"Outdoor/outdoor_4_8.jpg","a train station with a blue and yellow train pulling it. there seem to be an attendant standing at a booth waiting for the train to come in"
"Outdoor/outdoor_10_8.jpg","a soccer game with the stadium being fully filled with at least over 5000 people. the soccer teams playing are wearing white and the other team is wearing black."
"Outdoor/outdoor_12_8.jpg","an arch way built out of stones with the slightly cloudy day in the background. "
"Outdoor/outdoor_14_8.jpg","A swamplike area with a bed of water and green trees surrounding the area. It is a slightly cloudy day in the morning"
"Indoor/indoor_11_8.jpg","an old fashion bar with many drinks and many empty seats. The place seems to be closed at the moment as the sun is still out seen through the windows in the background"
"Outdoor/outdoor_9_8.jpg","a skate park filled with many different people that are skating, bicycling and roller blading"
"Outdoor/outdoor_8_8.jpg","downtown of a city filled with stores like eddie browns outlet and a wine celluar. cars only parked on the right side of the road facing towards the photographer."
"Indoor/indoor_13_8.jpg","an empty science lab that looks to be cleaned up. there's a green sponge inside a sink. "
"Indoor/indoor_2_8.jpg","inside of a Barnhouse filled with broken down haybales. the barnhouse does not look to be in its best shapes as the light from outside can be seen inside through the holes and cracks of the walls."
"Outdoor/outdoor_7_8.jpg","a pathway made out of wood is covered in moss inside of a forest. the whole area is all green by the moss and trees."
"Indoor/indoor_9_8.jpg","a skating rink filled with people skating around for fun. people are seen skating and using a skating rail to help with their skating"
"Indoor/indoor_7_8.jpg","inside of a greenhouse is filled with plants being grown. there is pink light being shined onto these plants"
"Indoor/indoor_14_8.jpg","inside of a well kept washroom with an interesting urinal design.the toilet doors are made out of wood and the sinks are modern style"
"Indoor/indoor_15_8.jpg","inside of a school cafeteria during lunch time as you can see all the students eating their lunch together"
"Indoor/indoor_8_8.jpg","inside of a mall with many people inside of it. in this picture you can see the mall being three levels tall"
"Outdoor/outdoor_3_8.jpg","outside of a park with people having picnics and riding their bicyles. there are many big trees providing shades for the people having a picnic"
"Outdoor/outdoor_6_8.jpg","a picture of an arched bridge across a body of water. you can see the mountains behind this bridge with slight clouds in the sky. it looks to be a foggy day"
"Indoor/indoor_4_8.jpg","inside of an airport with people heading towards a sign that says PHX Sky Train. "
"Indoor/indoor_3_8.jpg","A picture of many book shelves filled to the brim with all sorts of books. there are old pictures framed on top of the book selves which implies this is someone's home"
"Indoor/indoor_12_8.jpg","a picture of three empty hospital beds with the curtains taken back. there are machines next to each of the beds."
"Indoor/indoor_6_8.jpg","inside of a kindergarten school. an empty hallway with little kid's backpacks hung on the hooks on the right."
"Indoor/indoor_13_8.jpg","Some kind of lab, white colouring all over. windows surrounding allowing light in. There seems to be specialised equipment. "
"Outdoor/outdoor_10_8.jpg","A football game with a full stadium. Fans wave flags of black and orange. tge "
"Indoor/indoor_7_8.jpg","Some sort of farming. A selection of green plants are next to some purple ones. Infa red lighting. "
